timestamp,latency_ms
2025-08-26 14:05:53.831,9.26065444946289
2025-08-26 14:05:53.857,1.8112659454345703
2025-08-26 14:05:53.888,1.8978118896484375
2025-08-26 14:05:53.916,1.9404888153076172
2025-08-26 14:05:53.953,1.7833709716796875
2025-08-26 14:05:53.983,1.2879371643066406
2025-08-26 14:05:54.020,2.3374557495117188
2025-08-26 14:05:54.052,2.0885467529296875
2025-08-26 14:05:54.081,1.1641979217529297
2025-08-26 14:05:54.119,2.566099166870117
2025-08-26 14:05:54.153,2.019166946411133
2025-08-26 14:05:54.188,0.9472370147705078
2025-08-26 14:05:54.212,1.2481212615966797
2025-08-26 14:05:54.247,1.2674331665039062
2025-08-26 14:05:54.279,1.3883113861083984
2025-08-26 14:05:54.311,1.2273788452148438
2025-08-26 14:05:54.347,1.3620853424072266
2025-08-26 14:05:54.378,1.531362533569336
2025-08-26 14:05:54.414,1.764535903930664
2025-08-26 14:05:54.445,1.8095970153808594
2025-08-26 14:05:54.481,1.1827945709228516
2025-08-26 14:05:54.520,1.6596317291259766
2025-08-26 14:05:54.553,4.369497299194336
2025-08-26 14:05:54.588,1.9233226776123047
2025-08-26 14:05:54.613,1.0652542114257812
2025-08-26 14:05:54.646,1.8193721771240234
2025-08-26 14:05:54.679,1.1913776397705078
2025-08-26 14:05:54.715,1.6312599182128906
2025-08-26 14:05:54.762,1.5878677368164062
2025-08-26 14:05:54.781,1.1510848999023438
2025-08-26 14:05:54.814,1.2679100036621094
2025-08-26 14:05:54.848,1.7664432525634766
2025-08-26 14:05:54.886,2.0220279693603516
2025-08-26 14:05:54.918,2.6407241821289062
2025-08-26 14:05:54.950,1.3403892517089844
2025-08-26 14:05:54.982,1.257181167602539
2025-08-26 14:05:55.014,1.7979145050048828
2025-08-26 14:05:55.050,1.4033317565917969
2025-08-26 14:05:55.084,2.051115036010742
2025-08-26 14:05:55.112,1.4238357543945312
2025-08-26 14:05:55.153,1.6667842864990234
2025-08-26 14:05:55.182,1.2459754943847656
2025-08-26 14:05:55.218,2.0990371704101562
2025-08-26 14:05:55.249,1.7230510711669922
2025-08-26 14:05:55.287,2.0825862884521484
2025-08-26 14:05:55.314,1.6493797302246094
2025-08-26 14:05:55.350,1.3687610626220703
2025-08-26 14:05:55.381,1.4262199401855469
2025-08-26 14:05:55.413,1.7960071563720703
2025-08-26 14:05:55.454,1.39617919921875
2025-08-26 14:05:55.481,2.126932144165039
2025-08-26 14:05:55.514,1.837015151977539
2025-08-26 14:05:55.550,2.118825912475586
2025-08-26 14:05:55.582,1.2829303741455078
2025-08-26 14:05:55.615,1.4340877532958984
2025-08-26 14:05:55.647,1.148223876953125
2025-08-26 14:05:55.684,1.3709068298339844
2025-08-26 14:05:55.712,1.9829273223876953
2025-08-26 14:05:55.751,1.3566017150878906
2025-08-26 14:05:55.792,1.2569427490234375
2025-08-26 14:05:55.817,1.2133121490478516
2025-08-26 14:05:55.848,1.1029243469238281
2025-08-26 14:05:55.885,1.3248920440673828
2025-08-26 14:05:55.912,1.0843276977539062
2025-08-26 14:05:55.947,1.0111331939697266
2025-08-26 14:05:55.980,1.2857913970947266
2025-08-26 14:05:56.019,1.733541488647461
2025-08-26 14:05:56.052,1.4963150024414062
2025-08-26 14:05:56.080,1.3484954833984375
2025-08-26 14:05:56.113,1.4865398406982422
2025-08-26 14:05:56.151,1.3892650604248047
2025-08-26 14:05:56.180,1.2264251708984375
2025-08-26 14:05:56.215,1.2171268463134766
2025-08-26 14:05:56.249,1.1911392211914062
2025-08-26 14:05:56.280,1.2385845184326172
2025-08-26 14:05:56.310,0.9932518005371094
2025-08-26 14:05:56.347,1.2514591217041016
2025-08-26 14:05:56.382,1.0840892791748047
2025-08-26 14:05:56.411,1.0726451873779297
2025-08-26 14:05:56.447,1.2581348419189453
2025-08-26 14:05:56.481,1.0399818420410156
2025-08-26 14:05:56.512,0.9839534759521484
2025-08-26 14:05:56.549,1.4107227325439453
2025-08-26 14:05:56.581,0.8914470672607422
2025-08-26 14:05:56.619,2.5725364685058594
2025-08-26 14:05:56.663,1.40380859375
2025-08-26 14:05:56.684,1.544952392578125
2025-08-26 14:05:56.722,1.48773193359375
2025-08-26 14:05:56.756,1.7976760864257812
2025-08-26 14:05:56.787,1.1866092681884766
2025-08-26 14:05:56.819,1.1281967163085938
2025-08-26 14:05:56.851,1.7311573028564453
2025-08-26 14:05:56.889,1.2934207916259766
2025-08-26 14:05:56.919,1.5690326690673828
2025-08-26 14:05:56.954,1.2824535369873047
2025-08-26 14:05:56.985,1.8188953399658203
2025-08-26 14:05:57.015,1.4941692352294922
2025-08-26 14:05:57.053,1.1157989501953125
2025-08-26 14:05:57.082,1.3828277587890625
2025-08-26 14:05:57.119,1.4927387237548828
2025-08-26 14:05:57.151,1.9659996032714844
2025-08-26 14:05:57.184,1.581430435180664
2025-08-26 14:05:57.218,1.2335777282714844
2025-08-26 14:05:57.254,1.2269020080566406
2025-08-26 14:05:57.283,1.5101432800292969
2025-08-26 14:05:57.317,2.158641815185547
2025-08-26 14:05:57.354,1.2350082397460938
2025-08-26 14:05:57.384,1.6562938690185547
2025-08-26 14:05:57.417,1.2364387512207031
2025-08-26 14:05:57.451,1.4448165893554688
2025-08-26 14:05:57.487,1.535654067993164
2025-08-26 14:05:57.517,2.6123523712158203
2025-08-26 14:05:57.553,1.1355876922607422
2025-08-26 14:05:57.589,0.8642673492431641
2025-08-26 14:05:57.620,0.9562969207763672
2025-08-26 14:05:57.662,2.091646194458008
2025-08-26 14:05:57.687,2.0241737365722656
2025-08-26 14:05:57.724,1.5997886657714844
2025-08-26 14:05:57.768,2.0208358764648438
2025-08-26 14:05:57.789,1.3682842254638672
2025-08-26 14:05:57.820,1.3892650604248047
2025-08-26 14:05:57.856,1.7004013061523438
2025-08-26 14:05:57.891,1.2917518615722656
2025-08-26 14:05:57.921,1.3496875762939453
2025-08-26 14:05:57.956,1.764535903930664
2025-08-26 14:05:57.988,2.360820770263672
2025-08-26 14:05:58.021,1.1677742004394531
2025-08-26 14:05:58.056,1.7125606536865234
2025-08-26 14:05:58.090,1.398324966430664
2025-08-26 14:05:58.120,1.3651847839355469
2025-08-26 14:05:58.158,1.8448829650878906
2025-08-26 14:05:58.192,1.9783973693847656
2025-08-26 14:05:58.224,1.6002655029296875
2025-08-26 14:05:58.257,1.8110275268554688
2025-08-26 14:05:58.289,1.7037391662597656
2025-08-26 14:05:58.322,1.3134479522705078
2025-08-26 14:05:58.360,2.721548080444336
2025-08-26 14:05:58.389,1.4908313751220703
2025-08-26 14:05:58.417,1.2211799621582031
2025-08-26 14:05:58.457,1.1017322540283203
2025-08-26 14:05:58.489,1.4688968658447266
2025-08-26 14:05:58.523,1.575469970703125
2025-08-26 14:05:58.565,1.62506103515625
2025-08-26 14:05:58.591,1.7552375793457031
2025-08-26 14:05:58.634,1.5456676483154297
2025-08-26 14:05:58.662,1.4960765838623047
2025-08-26 14:05:58.692,2.353191375732422
2025-08-26 14:05:58.721,1.3511180877685547
2025-08-26 14:05:58.762,1.3744831085205078
2025-08-26 14:05:58.791,1.3499259948730469
2025-08-26 14:05:58.822,1.1713504791259766
2025-08-26 14:05:58.856,1.8911361694335938
2025-08-26 14:05:58.892,1.6150474548339844
2025-08-26 14:05:58.928,1.867532730102539
2025-08-26 14:05:58.968,2.2623538970947266
2025-08-26 14:05:58.996,2.0742416381835938
2025-08-26 14:05:59.026,1.7087459564208984
2025-08-26 14:05:59.056,1.445770263671875
2025-08-26 14:05:59.091,1.1148452758789062
2025-08-26 14:05:59.129,2.1097660064697266
2025-08-26 14:05:59.160,1.558542251586914
2025-08-26 14:05:59.192,1.8346309661865234
2025-08-26 14:05:59.225,1.741647720336914
2025-08-26 14:05:59.255,1.3556480407714844
2025-08-26 14:05:59.291,1.2156963348388672
2025-08-26 14:05:59.320,1.2993812561035156
2025-08-26 14:05:59.354,1.2676715850830078
2025-08-26 14:05:59.389,1.6851425170898438
2025-08-26 14:05:59.423,1.3866424560546875
2025-08-26 14:05:59.455,1.3055801391601562
2025-08-26 14:05:59.490,1.0840892791748047
2025-08-26 14:05:59.522,1.2841224670410156
2025-08-26 14:05:59.554,1.2481212615966797
2025-08-26 14:05:59.591,1.39617919921875
2025-08-26 14:05:59.625,1.7561912536621094
2025-08-26 14:05:59.669,1.3005733489990234
2025-08-26 14:05:59.697,1.3816356658935547
2025-08-26 14:05:59.720,1.2903213500976562
2025-08-26 14:05:59.756,1.7809867858886719
2025-08-26 14:05:59.791,1.1682510375976562
2025-08-26 14:05:59.819,1.2257099151611328
2025-08-26 14:05:59.855,1.3403892517089844
2025-08-26 14:05:59.887,1.3453960418701172
2025-08-26 14:05:59.924,1.4393329620361328
2025-08-26 14:05:59.955,1.4455318450927734
2025-08-26 14:05:59.991,1.3277530670166016
2025-08-26 14:06:00.027,1.4188289642333984
2025-08-26 14:06:00.055,1.7130374908447266
2025-08-26 14:06:00.086,1.4929771423339844
2025-08-26 14:06:00.120,1.476287841796875
2025-08-26 14:06:00.159,1.1093616485595703
2025-08-26 14:06:00.187,1.28173828125
2025-08-26 14:06:00.219,1.1644363403320312
2025-08-26 14:06:00.255,1.2726783752441406
2025-08-26 14:06:00.292,1.5306472778320312
2025-08-26 14:06:00.319,1.2657642364501953
2025-08-26 14:06:00.354,1.2652873992919922
2025-08-26 14:06:00.387,1.1799335479736328
2025-08-26 14:06:00.419,1.1970996856689453
2025-08-26 14:06:00.461,1.392364501953125
2025-08-26 14:06:00.489,1.4612674713134766
2025-08-26 14:06:00.522,2.157449722290039
2025-08-26 14:06:00.566,1.5790462493896484
2025-08-26 14:06:00.590,1.5480518341064453
2025-08-26 14:06:00.622,1.3155937194824219
2025-08-26 14:06:00.658,1.806020736694336
2025-08-26 14:06:00.689,1.2993812561035156
2025-08-26 14:06:00.722,1.5575885772705078
2025-08-26 14:06:00.763,1.4786720275878906
2025-08-26 14:06:00.790,1.4798641204833984
2025-08-26 14:06:00.826,1.3058185577392578
2025-08-26 14:06:00.858,1.522064208984375
2025-08-26 14:06:00.898,1.4111995697021484
2025-08-26 14:06:00.923,1.5099048614501953
2025-08-26 14:06:00.961,1.519918441772461
2025-08-26 14:06:00.991,1.5146732330322266
2025-08-26 14:06:01.024,1.3058185577392578
2025-08-26 14:06:01.063,1.6405582427978516
2025-08-26 14:06:01.092,1.3608932495117188
2025-08-26 14:06:01.123,1.7976760864257812
2025-08-26 14:06:01.162,1.2638568878173828
2025-08-26 14:06:01.193,1.3909339904785156
2025-08-26 14:06:01.227,1.4209747314453125
2025-08-26 14:06:01.259,1.3647079467773438
2025-08-26 14:06:01.293,1.1012554168701172
2025-08-26 14:06:01.329,2.1469593048095703
2025-08-26 14:06:01.363,1.2874603271484375
2025-08-26 14:06:01.393,1.0480880737304688
2025-08-26 14:06:01.421,1.2810230255126953
2025-08-26 14:06:01.463,1.4166831970214844
2025-08-26 14:06:01.490,0.9713172912597656
2025-08-26 14:06:01.528,1.82342529296875
2025-08-26 14:06:01.569,1.4090538024902344
2025-08-26 14:06:01.592,1.1866092681884766
2025-08-26 14:06:01.628,1.6961097717285156
2025-08-26 14:06:01.664,1.3523101806640625
2025-08-26 14:06:01.691,1.4891624450683594
2025-08-26 14:06:01.723,1.392364501953125
2025-08-26 14:06:01.762,1.7249584197998047
2025-08-26 14:06:01.794,1.3720989227294922
2025-08-26 14:06:01.823,1.0099411010742188
